STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,,,mean percipitation mm/day,inch/year,liters/(m^2 year)
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/5/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/6/17,23.1,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/7/17,9.4,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/8/17,1.5,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/9/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/10/17,0.5,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/11/17,8.9,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/12/17,14.7,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/13/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/14/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/15/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/16/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/17/17,8.1,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/18/17,91.4,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/19/17,3.6,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/20/17,3.8,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/21/17,1.8,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/22/17,1.5,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/23/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/24/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/25/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/26/17,5.3,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/27/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,2/28/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/1/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/2/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/3/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/4/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/5/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/6/17,1,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/7/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/8/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/9/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/10/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/11/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/12/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/13/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/14/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/15/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/16/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/17/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/18/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/19/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/20/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/21/17,1,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/22/17,6.4,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/23/17,1.8,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/24/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/25/17,0.5,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/26/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/27/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/28/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/29/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/30/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,3/31/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/1/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/2/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/3/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/4/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/5/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/6/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/7/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/8/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/9/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/10/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/11/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/12/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/13/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/14/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/15/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/16/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/17/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/18/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/19/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/20/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/21/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/22/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/23/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/24/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/25/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/26/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/27/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/28/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/29/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,4/30/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/1/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/2/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/3/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/4/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/5/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/6/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/7/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/8/17,2.5,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/9/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/10/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/11/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/12/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/13/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/14/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/15/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/16/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/17/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/18/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/19/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/20/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/21/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/22/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/23/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/24/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/25/17,0.5,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/26/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/27/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/28/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/29/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/30/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,5/31/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/1/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/2/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/3/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/4/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/5/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/6/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/7/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/8/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/9/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/10/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/11/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/12/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/13/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/14/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/15/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/16/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/17/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/18/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/19/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/20/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/21/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/22/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/23/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/24/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/25/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/26/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/27/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/28/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/29/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,6/30/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/1/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/2/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/3/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/4/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/5/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/6/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/7/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/8/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/9/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/10/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/11/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/12/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/13/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/14/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/15/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/16/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/17/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/18/17,0,",,7,0700",,,,,,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/19/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/20/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/21/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/22/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/23/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/24/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/25/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/26/17,0,",,7,0700",,,,,,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/27/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/28/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/29/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/30/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,7/31/17,0,",,7,0700",,,,,,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/1/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/2/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/3/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/4/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/5/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/6/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/7/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/8/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/9/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/10/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/11/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/12/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/13/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/14/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/15/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/16/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/17/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/18/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/19/17,0,",,7,0700",,,0,",,7",,,,,
USC00046940,"PIRU 2 ESE, CA US",34.4061,-118.7569,217,8/20/17,0,",,7,0700",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/1/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/2/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/3/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/4/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/5/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/6/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/7/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/8/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/9/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/10/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/11/12,31.5,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/12/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/13/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/14/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/15/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/16/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/17/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/18/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/19/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/20/12,0,",,N",,,0,",,7",,,,,
US1CALA0041,"SAN FERNANDO 4.2 E, CA US",34.2793,-118.363,377.6,10/21/12,0,",,N",,,0,",,7",,,,,
